"Time","Linky Puissance Apparente"
2020-12-08 11:00:00,1170
2020-12-08 11:00:00,3070
2020-12-08 11:00:00,2120
2020-12-08 11:00:00,3290
2020-12-08 11:00:00,1190
2020-12-08 11:00:00,3200
2020-12-08 11:00:00,2750
2020-12-08 11:00:00,3280
2020-12-08 11:00:00,3150
2020-12-08 11:00:00,2350
2020-12-08 11:00:00,850
2020-12-08 11:00:00,1200
2020-12-08 11:00:00,2430
2020-12-08 11:00:00,3090
2020-12-08 11:00:00,650
2020-12-08 11:00:00,2060
2020-12-08 11:00:00,2940
2020-12-08 11:00:00,3210
2020-12-08 11:00:00,3050
2020-12-08 11:00:00,2510
2020-12-08 11:00:00,610
2020-12-08 11:00:00,1260
2020-12-08 11:00:00,830
2020-12-08 11:00:00,670
2020-12-08 11:00:00,2930
2020-12-08 11:00:00,520
2020-12-08 11:00:00,1060
2020-12-08 11:00:00,1000
2020-12-08 11:00:00,2990
2020-12-08 11:00:00,2950
2020-12-08 11:00:00,970
2020-12-08 11:00:00,890
2020-12-08 11:00:00,870
2020-12-08 11:00:00,840
2020-12-08 11:00:00,2720
2020-12-08 11:00:00,2920
2020-12-08 11:00:00,1670
2020-12-08 11:00:00,1720
2020-12-08 11:00:00,2770
2020-12-08 11:00:00,710
2020-12-08 11:00:00,3000
2020-12-08 11:00:00,2970
2020-12-08 11:00:00,2960
2020-12-08 11:00:00,1450
2020-12-08 11:00:00,1410
2020-12-08 11:00:00,740
2020-12-08 11:00:00,3240
2020-12-08 11:00:00,2850
2020-12-08 11:00:00,2790
2020-12-08 11:00:00,690
2020-12-08 11:00:00,2580
2020-12-08 11:00:00,1970
2020-12-08 11:00:00,530
2020-12-08 11:00:00,500
2020-12-08 11:00:00,1010
2020-12-08 11:00:00,990
2020-12-08 11:00:00,3110
2020-12-08 11:00:00,3120
2020-12-08 11:00:00,2600
2020-12-08 11:00:00,1080
2020-12-08 11:00:00,1070
2020-12-08 11:00:00,3130
2020-12-08 11:00:00,3140
2020-12-08 11:00:00,2640
2020-12-08 11:00:00,1110
2020-12-08 11:00:00,920
2020-12-08 11:00:00,1470
2020-12-08 11:00:00,1100
2020-12-08 11:00:00,3270
2020-12-08 11:00:00,1120
2020-12-08 11:00:00,1020
2020-12-08 11:00:00,1040
2020-12-08 11:00:00,1750
2020-12-08 11:00:00,1280
2020-12-08 11:00:00,930
2020-12-08 11:00:00,1090
2020-12-08 11:00:00,880
2020-12-08 11:00:00,3320
2020-12-08 11:00:00,1380
2020-12-08 11:00:00,2810
2020-12-08 11:00:00,3080
2020-12-08 11:00:00,2260
2020-12-08 11:00:00,820
2020-12-08 11:00:00,770
2020-12-08 11:00:00,3580
2020-12-08 11:00:00,2410
2020-12-08 11:00:00,680
2020-12-08 11:00:00,790
2020-12-08 11:00:00,2980
2020-12-08 11:00:00,720
2020-12-08 11:00:00,3480
2020-12-08 11:00:00,1050
2020-12-08 11:00:00,3030
2020-12-08 11:00:00,1610
2020-12-08 11:00:00,1940
2020-12-08 11:00:00,2280
2020-12-08 11:00:00,2040
2020-12-08 11:00:00,2160
2020-12-08 11:00:00,2010
2020-12-08 11:00:00,470
2020-12-08 11:00:00,430
2020-12-08 11:00:00,2820
2020-12-08 11:00:00,560
2020-12-08 11:00:00,490
2020-12-08 11:00:00,900
2020-12-08 11:00:00,2740
2020-12-08 11:00:00,2330
2020-12-08 11:00:00,1730
2020-12-08 11:00:00,1790
2020-12-08 11:00:00,1710
2020-12-08 11:00:00,2670
2020-12-08 11:00:00,2290
2020-12-08 11:00:00,2660
2020-12-08 11:00:00,1330
2020-12-08 11:00:00,2370
2020-12-08 11:00:00,2650
2020-12-08 11:00:00,580
2020-12-08 11:00:00,1630
2020-12-08 11:00:00,1270
2020-12-08 11:00:00,750
2020-12-08 11:00:00,550
2020-12-08 11:00:00,420
2020-12-08 11:00:00,1700
2020-12-08 11:00:00,1210
2020-12-08 11:00:00,1580
2020-12-08 11:00:00,2090
2020-12-08 11:00:00,1530
2020-12-08 11:00:00,1680
2020-12-08 11:00:00,2170
2020-12-08 11:00:00,2150
2020-12-08 11:00:00,2140
2020-12-08 11:00:00,2130
2020-12-08 11:00:00,2110
2020-12-08 11:00:00,2100
2020-12-08 11:00:00,2080
2020-12-08 11:00:00,2230
2020-12-08 11:00:00,2210
2020-12-08 11:00:00,2200
2020-12-08 11:00:00,2190
2020-12-08 11:00:00,2020
2020-12-08 11:00:00,2000
2020-12-08 11:00:00,1990
2020-12-08 11:00:00,4510
2020-12-08 11:00:00,4500
2020-12-08 11:00:00,4490
2020-12-08 11:00:00,4480
2020-12-08 11:00:00,4470
2020-12-08 11:00:00,4520
2020-12-08 11:00:00,4530
2020-12-08 11:00:00,4540
2020-12-08 11:00:00,1290
2020-12-08 11:00:00,1840
2020-12-08 11:00:00,1830
2020-12-08 11:00:00,2490
2020-12-08 11:00:00,1820
2020-12-08 11:00:00,2710
2020-12-08 11:00:00,2690
2020-12-08 11:00:00,1850
2020-12-08 11:00:00,3010
2020-12-08 11:00:00,1770
2020-12-08 11:00:00,2560
2020-12-08 11:00:00,1760
2020-12-08 11:00:00,1740
2020-12-08 11:00:00,1780
2020-12-08 11:00:00,1930
2020-12-08 11:00:00,1920
2020-12-08 11:00:00,1800
2020-12-08 11:00:00,1890
2020-12-08 11:00:00,1640
2020-12-08 11:00:00,2360
2020-12-08 11:00:00,2680
2020-12-08 11:00:00,2620
2020-12-08 11:00:00,540
2020-12-08 11:00:00,2380
2020-12-08 11:00:00,1860
2020-12-08 11:00:00,3700
2020-12-08 11:00:00,3900
2020-12-08 11:00:00,3890
2020-12-08 11:00:00,3850
2020-12-08 11:00:00,3830
2020-12-08 11:00:00,3820
2020-12-08 11:00:00,4070
2020-12-08 11:00:00,4910
2020-12-08 11:00:00,4550
2020-12-08 11:00:00,4940
2020-12-08 11:00:00,4930
2020-12-08 11:00:00,3810
2020-12-08 11:00:00,3800
2020-12-08 11:00:00,3790
2020-12-08 11:00:00,3780
2020-12-08 11:00:00,4890
2020-12-08 11:00:00,4160
2020-12-08 11:00:00,4880
2020-12-08 11:00:00,2610
2020-12-08 11:00:00,2480
2020-12-08 11:00:00,3760
2020-12-08 11:00:00,3750
2020-12-08 11:00:00,4900
2020-12-08 11:00:00,4450
2020-12-08 11:00:00,5290
2020-12-08 11:00:00,5780
2020-12-08 11:00:00,4720
2020-12-08 11:00:00,4710
2020-12-08 11:00:00,4700
2020-12-08 11:00:00,4690
2020-12-08 11:00:00,5760
2020-12-08 11:00:00,4680
2020-12-08 11:00:00,5580
2020-12-08 11:00:00,4730
2020-12-08 11:00:00,5770
2020-12-08 11:00:00,5520
2020-12-08 11:00:00,3400
2020-12-08 11:00:00,3390
2020-12-08 11:00:00,3660
2020-12-08 11:00:00,3740
2020-12-08 11:00:00,3730
2020-12-08 11:00:00,3590
2020-12-08 11:00:00,2470
2020-12-08 11:00:00,2460
2020-12-08 11:00:00,4860
2020-12-08 11:00:00,4850
2020-12-08 11:00:00,3770
2020-12-08 11:00:00,4590
2020-12-08 11:00:00,4740
2020-12-08 11:00:00,2730
2020-12-08 11:00:00,4230
2020-12-08 11:00:00,4830
2020-12-08 11:00:00,4810
2020-12-08 11:00:00,3710
2020-12-08 11:00:00,2450
2020-12-08 11:00:00,2570
2020-12-08 11:00:00,2500
2020-12-08 11:00:00,2760
2020-12-08 11:00:00,2240
2020-12-08 11:00:00,1300
2020-12-08 13:00:00,1770
2020-12-08 13:00:00,1780
2020-12-08 13:00:00,640
2020-12-08 13:00:00,650
2020-12-08 13:00:00,760
2020-12-08 13:00:00,1760
2020-12-08 13:00:00,1550
2020-12-08 13:00:00,840
2020-12-08 13:00:00,1570
2020-12-08 13:00:00,470
2020-12-08 13:00:00,940
2020-12-08 13:00:00,1720
2020-12-08 13:00:00,1730
2020-12-08 13:00:00,1700
2020-12-08 13:00:00,1970
2020-12-08 13:00:00,2910
2020-12-08 13:00:00,2900
2020-12-08 13:00:00,2890
2020-12-08 13:00:00,2300
2020-12-08 13:00:00,2880
2020-12-08 13:00:00,2160
2020-12-08 13:00:00,1840
2020-12-08 13:00:00,1890
2020-12-08 13:00:00,1790
2020-12-08 13:00:00,2650
2020-12-08 13:00:00,1870
2020-12-08 13:00:00,720
2020-12-08 13:00:00,560
2020-12-08 13:00:00,690
2020-12-08 13:00:00,710
2020-12-08 13:00:00,1060
2020-12-08 13:00:00,620
2020-12-08 13:00:00,3000
2020-12-08 13:00:00,1880
2020-12-08 13:00:00,2020
2020-12-08 13:00:00,1860
2020-12-08 13:00:00,2710
2020-12-08 13:00:00,2990
2020-12-08 13:00:00,3010
2020-12-08 13:00:00,2770
2020-12-08 13:00:00,1270
2020-12-08 13:00:00,1480
2020-12-08 13:00:00,2970
2020-12-08 13:00:00,2330
2020-12-08 13:00:00,550
2020-12-08 13:00:00,1900
2020-12-08 13:00:00,3020
2020-12-08 13:00:00,2960
2020-12-08 13:00:00,2980
2020-12-08 13:00:00,2520
2020-12-08 13:00:00,780
2020-12-08 13:00:00,1830
2020-12-08 13:00:00,980
2020-12-08 13:00:00,630
2020-12-08 13:00:00,740
2020-12-08 13:00:00,2810
2020-12-08 13:00:00,1850
2020-12-08 13:00:00,2790
2020-12-08 13:00:00,2070
2020-12-08 13:00:00,2750
2020-12-08 13:00:00,610
2020-12-08 13:00:00,540
2020-12-08 13:00:00,810
2020-12-08 13:00:00,1810
2020-12-08 13:00:00,1930
2020-12-08 13:00:00,2400
2020-12-08 13:00:00,2630
2020-12-08 13:00:00,1920
2020-12-08 13:00:00,2840
2020-12-08 13:00:00,770
2020-12-08 13:00:00,660
2020-12-08 13:00:00,1750
2020-12-08 13:00:00,1740
2020-12-08 13:00:00,1670
2020-12-08 13:00:00,1680
2020-12-08 13:00:00,1690
2020-12-08 13:00:00,1650
2020-12-08 13:00:00,410
2020-12-08 13:00:00,400
2020-12-08 13:00:00,1640
2020-12-08 13:00:00,390
2020-12-08 13:00:00,1660
2020-12-08 13:00:00,1630
2020-12-08 13:00:00,370
2020-12-08 13:00:00,1280
2020-12-08 13:00:00,1620
2020-12-08 13:00:00,1610
2020-12-08 13:00:00,1600
2020-12-08 13:00:00,1710
2020-12-08 13:00:00,1490
2020-12-08 13:00:00,850
2020-12-08 13:00:00,1800
2020-12-08 13:00:00,890
2020-12-08 13:00:00,2500
2020-12-08 13:00:00,2580
2020-12-08 13:00:00,3690
2020-12-08 13:00:00,3680
2020-12-08 13:00:00,2620
2020-12-08 13:00:00,2570
2020-12-08 13:00:00,2590
2020-12-08 13:00:00,2560
2020-12-08 13:00:00,2390
2020-12-08 13:00:00,2380
2020-12-08 13:00:00,2370
2020-12-08 13:00:00,2360
2020-12-08 13:00:00,380
2020-12-08 13:00:00,340
2020-12-08 13:00:00,330
2020-12-08 13:00:00,350
2020-12-08 13:00:00,360
2020-12-08 13:00:00,1510
2020-12-08 13:00:00,2190
2020-12-08 13:00:00,570
2020-12-08 13:00:00,440
2020-12-08 13:00:00,1470
2020-12-08 13:00:00,320
2020-12-08 15:00:00,340
2020-12-08 15:00:00,330
2020-12-08 15:00:00,350
2020-12-08 15:00:00,1510
2020-12-08 15:00:00,1780
2020-12-08 15:00:00,1810
2020-12-08 15:00:00,1820
2020-12-08 15:00:00,1800
2020-12-08 15:00:00,1790
2020-12-08 15:00:00,320
2020-12-08 15:00:00,370
2020-12-08 15:00:00,400
2020-12-08 15:00:00,410
2020-12-08 15:00:00,1180
2020-12-08 15:00:00,480
2020-12-08 15:00:00,490
2020-12-08 15:00:00,470
2020-12-08 15:00:00,360
2020-12-08 15:00:00,380
2020-12-08 15:00:00,390
2020-12-08 15:00:00,450
2020-12-08 15:00:00,460
2020-12-08 17:00:00,380
2020-12-08 17:00:00,370
2020-12-08 17:00:00,400
2020-12-08 17:00:00,1030
2020-12-08 17:00:00,1090
2020-12-08 17:00:00,1100
2020-12-08 17:00:00,1120
2020-12-08 17:00:00,420
2020-12-08 17:00:00,430
2020-12-08 17:00:00,1140
2020-12-08 17:00:00,410
2020-12-08 17:00:00,960
2020-12-08 17:00:00,850
2020-12-08 17:00:00,920
2020-12-08 17:00:00,390
2020-12-08 17:00:00,640
2020-12-08 17:00:00,1000
2020-12-08 17:00:00,990
2020-12-08 17:00:00,940
2020-12-08 17:00:00,770
2020-12-08 17:00:00,490
2020-12-08 17:00:00,480
2020-12-08 17:00:00,500
2020-12-08 17:00:00,510
2020-12-08 17:00:00,470
2020-12-08 17:00:00,520
2020-12-08 17:00:00,540
2020-12-08 17:00:00,530
2020-12-08 17:00:00,550
2020-12-08 17:00:00,560
2020-12-08 17:00:00,570
2020-12-08 17:00:00,580
2020-12-08 17:00:00,600
2020-12-08 17:00:00,620
2020-12-08 17:00:00,630
2020-12-08 17:00:00,610
2020-12-08 17:00:00,450
2020-12-08 17:00:00,460
2020-12-08 17:00:00,1550
2020-12-08 17:00:00,1750
2020-12-08 17:00:00,1860
2020-12-08 17:00:00,1880
2020-12-08 17:00:00,1910
2020-12-08 17:00:00,1890
2020-12-08 17:00:00,1900
2020-12-08 17:00:00,1920
2020-12-08 17:00:00,1930
2020-12-08 17:00:00,1320
2020-12-08 17:00:00,1440
2020-12-08 17:00:00,590
2020-12-08 17:00:00,970
2020-12-08 17:00:00,950
2020-12-08 17:00:00,1460
2020-12-08 17:00:00,1430
2020-12-08 17:00:00,1420
2020-12-08 17:00:00,1410
2020-12-08 17:00:00,1400
2020-12-08 17:00:00,1390
2020-12-08 17:00:00,1180
2020-12-08 17:00:00,890
2020-12-08 17:00:00,1340
2020-12-08 17:00:00,1360
2020-12-08 17:00:00,900
2020-12-08 17:00:00,880
2020-12-08 17:00:00,870
2020-12-08 17:00:00,810
2020-12-08 17:00:00,670
2020-12-08 17:00:00,650
2020-12-08 17:00:00,1020
2020-12-08 17:00:00,760
2020-12-08 17:00:00,840
2020-12-08 17:00:00,700
2020-12-08 17:00:00,1280
2020-12-08 17:00:00,1260
2020-12-08 17:00:00,1480
2020-12-08 17:00:00,1470
2020-12-08 17:00:00,1220
2020-12-08 17:00:00,1500
2020-12-08 17:00:00,1490
2020-12-08 17:00:00,930
2020-12-08 17:00:00,1450
2020-12-08 17:00:00,1510
2020-12-08 17:00:00,680
2020-12-08 17:00:00,1370
2020-12-08 17:00:00,1590
2020-12-08 17:00:00,1560
2020-12-08 17:00:00,1310
2020-12-08 17:00:00,1570
2020-12-08 17:00:00,1580
2020-12-08 17:00:00,1210
2020-12-08 17:00:00,1190
2020-12-08 17:00:00,1170
2020-12-08 17:00:00,1600
2020-12-08 17:00:00,1620
2020-12-08 17:00:00,1520
2020-12-08 17:00:00,1650
2020-12-08 17:00:00,1640
2020-12-08 17:00:00,690
2020-12-08 17:00:00,1300
2020-12-08 17:00:00,1250
2020-12-08 17:00:00,1630
2020-12-08 17:00:00,3370
2020-12-08 17:00:00,3770
2020-12-08 17:00:00,4350
2020-12-08 17:00:00,4360
2020-12-08 17:00:00,3350
2020-12-08 17:00:00,3810
2020-12-08 17:00:00,4340
2020-12-08 17:00:00,4190
2020-12-08 17:00:00,4370
2020-12-08 19:00:00,3970
2020-12-08 19:00:00,4380
2020-12-08 19:00:00,4350
2020-12-08 19:00:00,3340
2020-12-08 19:00:00,3370
2020-12-08 19:00:00,3940
2020-12-08 19:00:00,4370
2020-12-08 19:00:00,4340
2020-12-08 19:00:00,4360
2020-12-08 19:00:00,4160
2020-12-08 19:00:00,3360
2020-12-08 19:00:00,3420
2020-12-08 19:00:00,4520
2020-12-08 19:00:00,4480
2020-12-08 19:00:00,4500
2020-12-08 19:00:00,4310
2020-12-08 19:00:00,3510
2020-12-08 19:00:00,3530
2020-12-08 19:00:00,4490
2020-12-08 19:00:00,4510
2020-12-08 19:00:00,3520
2020-12-08 19:00:00,3800
2020-12-08 19:00:00,3950
2020-12-08 19:00:00,3500
2020-12-08 19:00:00,4280
2020-12-08 19:00:00,3490
2020-12-08 19:00:00,4220
2020-12-08 19:00:00,4210
2020-12-08 19:00:00,4470
2020-12-08 19:00:00,4260
2020-12-08 19:00:00,4460
2020-12-08 19:00:00,3480
2020-12-08 19:00:00,2550
2020-12-08 19:00:00,1560
2020-12-08 19:00:00,1550
2020-12-08 19:00:00,1540
2020-12-08 19:00:00,1480
2020-12-08 19:00:00,1470
2020-12-08 19:00:00,1720
2020-12-08 19:00:00,1700
2020-12-08 19:00:00,1460
2020-12-08 19:00:00,720
2020-12-08 19:00:00,710
2020-12-08 19:00:00,700
2020-12-08 19:00:00,640
2020-12-08 19:00:00,630
2020-12-08 19:00:00,620
2020-12-08 19:00:00,550
2020-12-08 19:00:00,470
2020-12-08 19:00:00,480
2020-12-08 19:00:00,490
2020-12-08 19:00:00,540
2020-12-08 19:00:00,530
2020-12-08 19:00:00,520
2020-12-08 19:00:00,560
2020-12-08 19:00:00,570
2020-12-08 19:00:00,580
2020-12-08 19:00:00,510
2020-12-08 19:00:00,500
2020-12-08 19:00:00,610
2020-12-08 19:00:00,600
2020-12-08 19:00:00,660
2020-12-08 19:00:00,690
2020-12-08 19:00:00,760
2020-12-08 19:00:00,730
2020-12-08 19:00:00,750
2020-12-08 19:00:00,740
2020-12-08 19:00:00,670
2020-12-08 19:00:00,680
2020-12-08 19:00:00,770
2020-12-08 19:00:00,780
2020-12-08 19:00:00,790
2020-12-08 19:00:00,2390
2020-12-08 19:00:00,2460
2020-12-08 19:00:00,2450
2020-12-08 19:00:00,2440
2020-12-08 19:00:00,2420
2020-12-08 19:00:00,2430
2020-12-08 19:00:00,2410
2020-12-08 19:00:00,590
2020-12-08 21:00:00,610
2020-12-08 21:00:00,620
2020-12-08 21:00:00,640
2020-12-08 21:00:00,630
2020-12-08 21:00:00,600
2020-12-08 21:00:00,660
2020-12-08 21:00:00,670
2020-12-08 21:00:00,680
2020-12-08 21:00:00,690
2020-12-08 21:00:00,700
2020-12-08 21:00:00,550
2020-12-08 21:00:00,490
2020-12-08 21:00:00,500
2020-12-08 21:00:00,510
2020-12-08 21:00:00,520
2020-12-08 21:00:00,530
2020-12-08 21:00:00,540
2020-12-08 21:00:00,480
2020-12-08 21:00:00,470
2020-12-08 21:00:00,460
2020-12-08 21:00:00,440
2020-12-08 21:00:00,430
2020-12-08 21:00:00,450
2020-12-08 21:00:00,560
2020-12-08 21:00:00,580
2020-12-08 21:00:00,570
2020-12-08 21:00:00,400
2020-12-08 21:00:00,410
2020-12-08 21:00:00,420
2020-12-08 21:00:00,390
2020-12-08 23:00:00,390
2020-12-08 23:00:00,410
2020-12-08 23:00:00,400
2020-12-08 23:00:00,380
2020-12-08 23:00:00,1290
2020-12-08 23:00:00,430
2020-12-08 23:00:00,420
2020-12-08 23:00:00,440
2020-12-08 23:00:00,450
2020-12-08 23:00:00,490
2020-12-08 23:00:00,480
2020-12-08 23:00:00,500
2020-12-08 23:00:00,460
2020-12-08 23:00:00,510
2020-12-09 01:00:00,500
2020-12-09 01:00:00,490
2020-12-09 01:00:00,480
2020-12-09 01:00:00,510
2020-12-09 01:00:00,470
2020-12-09 01:00:00,440
2020-12-09 01:00:00,430
2020-12-09 01:00:00,420
2020-12-09 01:00:00,450
2020-12-09 01:00:00,460
2020-12-09 01:00:00,390
2020-12-09 01:00:00,400
2020-12-09 01:00:00,410
2020-12-09 01:00:00,380
2020-12-09 03:00:00,410
2020-12-09 03:00:00,400
2020-12-09 03:00:00,390
2020-12-09 03:00:00,380
2020-12-09 03:00:00,430
2020-12-09 03:00:00,420
2020-12-09 03:00:00,440
2020-12-09 03:00:00,450
2020-12-09 03:00:00,460
2020-12-09 03:00:00,370
2020-12-09 03:00:00,510
2020-12-09 03:00:00,480
2020-12-09 03:00:00,490
2020-12-09 03:00:00,500
2020-12-09 03:00:00,470
2020-12-09 05:00:00,390
2020-12-09 05:00:00,400
2020-12-09 05:00:00,410
2020-12-09 05:00:00,420
2020-12-09 05:00:00,460
2020-12-09 05:00:00,450
2020-12-09 05:00:00,440
2020-12-09 05:00:00,430
2020-12-09 05:00:00,380
2020-12-09 05:00:00,470
2020-12-09 05:00:00,2300
2020-12-09 05:00:00,2220
2020-12-09 05:00:00,2290
2020-12-09 05:00:00,2280
2020-12-09 05:00:00,2270
2020-12-09 05:00:00,570
2020-12-09 05:00:00,480
2020-12-09 05:00:00,490
2020-12-09 05:00:00,500
2020-12-09 07:00:00,460
2020-12-09 07:00:00,450
2020-12-09 07:00:00,470
2020-12-09 07:00:00,480
2020-12-09 07:00:00,490
2020-12-09 07:00:00,500
2020-12-09 07:00:00,510
2020-12-09 07:00:00,530
2020-12-09 07:00:00,520
2020-12-09 07:00:00,430
2020-12-09 07:00:00,440
2020-12-09 07:00:00,580
2020-12-09 07:00:00,570
2020-12-09 07:00:00,560
2020-12-09 07:00:00,550
2020-12-09 07:00:00,540
2020-12-09 07:00:00,590
2020-12-09 07:00:00,640
2020-12-09 07:00:00,650
2020-12-09 07:00:00,1560
2020-12-09 07:00:00,1770
2020-12-09 07:00:00,1750
2020-12-09 07:00:00,1760
2020-12-09 07:00:00,610
2020-12-09 07:00:00,600
2020-12-09 07:00:00,950
2020-12-09 07:00:00,1700
2020-12-09 07:00:00,1710
2020-12-09 07:00:00,1690
2020-12-09 07:00:00,1660
2020-12-09 07:00:00,1670
2020-12-09 07:00:00,800
2020-12-09 07:00:00,1370
2020-12-09 07:00:00,1390
2020-12-09 07:00:00,1400
2020-12-09 07:00:00,1380
2020-12-09 07:00:00,3270
2020-12-09 07:00:00,3260
2020-12-09 07:00:00,3250
2020-12-09 07:00:00,3240
2020-12-09 07:00:00,3230
2020-12-09 07:00:00,3220
2020-12-09 07:00:00,3210
2020-12-09 07:00:00,1360
2020-12-09 07:00:00,700
2020-12-09 09:00:00,580
2020-12-09 09:00:00,550
2020-12-09 09:00:00,540
2020-12-09 09:00:00,530
2020-12-09 09:00:00,560
2020-12-09 09:00:00,570
2020-12-09 09:00:00,520
2020-12-09 09:00:00,480
2020-12-09 09:00:00,490
2020-12-09 09:00:00,500
2020-12-09 09:00:00,510
2020-12-09 09:00:00,1320
2020-12-09 09:00:00,610
2020-12-09 09:00:00,600
2020-12-09 09:00:00,590
2020-12-09 09:00:00,630
2020-12-09 09:00:00,620
2020-12-09 09:00:00,450
2020-12-09 09:00:00,460
2020-12-09 09:00:00,440
2020-12-09 09:00:00,430
2020-12-09 09:00:00,400
2020-12-09 09:00:00,390
2020-12-09 09:00:00,410
2020-12-09 09:00:00,420
2020-12-09 09:00:00,470
2020-12-09 11:00:00,480
2020-12-09 11:00:00,490
2020-12-09 11:00:00,500
2020-12-09 11:00:00,510
2020-12-09 11:00:00,520
2020-12-09 11:00:00,470
2020-12-09 11:00:00,550
2020-12-09 11:00:00,560
2020-12-09 11:00:00,580
2020-12-09 11:00:00,590
2020-12-09 11:00:00,570
2020-12-09 11:00:00,870
2020-12-09 11:00:00,640
2020-12-09 11:00:00,630
2020-12-09 11:00:00,620
2020-12-09 11:00:00,540
2020-12-09 11:00:00,530
2020-12-09 11:00:00,460
2020-12-09 11:00:00,450
2020-12-09 11:00:00,420
2020-12-09 11:00:00,410
2020-12-09 11:00:00,380
2020-12-09 11:00:00,2130
2020-12-09 11:00:00,2230
2020-12-09 11:00:00,2280
2020-12-09 11:00:00,2260
2020-12-09 11:00:00,2290
2020-12-09 11:00:00,2300
2020-12-09 11:00:00,2310
2020-12-09 11:00:00,2320
2020-12-09 11:00:00,2330
2020-12-09 11:00:00,2340
2020-12-09 11:00:00,2360
2020-12-09 11:00:00,2380
2020-12-09 11:00:00,2370
2020-12-09 11:00:00,2350
2020-12-09 11:00:00,1430
2020-12-09 11:00:00,1420
2020-12-09 11:00:00,1410
2020-12-09 11:00:00,1400
2020-12-09 11:00:00,1540
2020-12-09 11:00:00,1500
2020-12-09 11:00:00,1480
2020-12-09 11:00:00,1470
2020-12-09 11:00:00,1460
2020-12-09 11:00:00,1450
2020-12-09 11:00:00,1440
2020-12-09 11:00:00,1330
2020-12-09 11:00:00,430
2020-12-09 11:00:00,440
2020-12-09 11:00:00,900
2020-12-09 11:00:00,1650
2020-12-09 11:00:00,1640
2020-12-09 11:00:00,1630
2020-12-09 11:00:00,1620
2020-12-09 11:00:00,400
2020-12-09 11:00:00,390
2020-12-09 13:00:00,460
2020-12-09 13:00:00,470
2020-12-09 13:00:00,480
2020-12-09 13:00:00,420
2020-12-09 13:00:00,410
2020-12-09 13:00:00,430
2020-12-09 13:00:00,400
2020-12-09 13:00:00,390
2020-12-09 13:00:00,530
2020-12-09 13:00:00,440
2020-12-09 13:00:00,450
2020-12-09 13:00:00,1250
2020-12-09 13:00:00,500
2020-12-09 13:00:00,510
2020-12-09 13:00:00,380
2020-12-09 13:00:00,370
2020-12-09 13:00:00,360
2020-12-09 15:00:00,370
2020-12-09 15:00:00,360
2020-12-09 15:00:00,380
2020-12-09 15:00:00,340
2020-12-09 15:00:00,350
2020-12-09 15:00:00,390
2020-12-09 15:00:00,420
2020-12-09 15:00:00,400
2020-12-09 15:00:00,450
2020-12-09 15:00:00,460
2020-12-09 15:00:00,470
2020-12-09 15:00:00,480
2020-12-09 15:00:00,440
2020-12-09 15:00:00,430
2020-12-09 15:00:00,520
2020-12-09 15:00:00,530
2020-12-09 15:00:00,510
2020-12-09 15:00:00,500
2020-12-09 15:00:00,490
2020-12-09 15:00:00,410
2020-12-09 15:00:00,570
2020-12-09 15:00:00,560
2020-12-09 17:00:00,580
2020-12-09 17:00:00,570
2020-12-09 17:00:00,560
2020-12-09 17:00:00,550
2020-12-09 17:00:00,540
2020-12-09 17:00:00,730
2020-12-09 17:00:00,640
2020-12-09 17:00:00,620
2020-12-09 17:00:00,610
2020-12-09 17:00:00,600
2020-12-09 17:00:00,590
2020-12-09 17:00:00,630
2020-12-09 17:00:00,650
2020-12-09 17:00:00,660
2020-12-09 17:00:00,670
2020-12-09 17:00:00,700
2020-12-09 17:00:00,690
2020-12-09 17:00:00,530
2020-12-09 17:00:00,710
2020-12-09 17:00:00,2780
2020-12-09 17:00:00,2730
2020-12-09 17:00:00,2700
2020-12-09 17:00:00,2690
2020-12-09 17:00:00,2680
2020-12-09 17:00:00,2670
2020-12-09 17:00:00,2710
2020-12-09 17:00:00,2660
2020-12-09 17:00:00,2650
2020-12-09 17:00:00,2800
2020-12-09 17:00:00,2790
2020-12-09 17:00:00,2640
2020-12-09 17:00:00,680
2020-12-09 17:00:00,740
2020-12-09 17:00:00,720
2020-12-09 17:00:00,2620
2020-12-09 17:00:00,2600
2020-12-09 17:00:00,2590
2020-12-09 17:00:00,2610
2020-12-09 17:00:00,2630
2020-12-09 17:00:00,4840
2020-12-09 17:00:00,4850
2020-12-09 17:00:00,4860
2020-12-09 17:00:00,4830
